speed_interval,approach,count,city,intersection,table,publish_timestamp,start_timestamp,end_timestamp,data_provider,original_content
10-14 mph,NB,7,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780773328945000,1772848800845000,1772856000845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":7}"
15-19 mph,EB,15,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780773328945000,1772848800845000,1772856000845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":15}"
15-19 mph,SB,22,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780773328945000,1772848800845000,1772856000845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":22}"
15-19 mph,WB,18,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780773328945000,1772848800845000,1772856000845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""WB"",""count"":18}"
20-24 mph,EB,18,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780773328945000,1772848800845000,1772856000845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""EB"",""count"":18}"
10-14 mph,WB,16,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780773328945000,1772848800845000,1772856000845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""WB"",""count"":16}"
10-14 mph,SB,55,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780773328945000,1772848800845000,1772856000845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":55}"
20-24 mph,WB,7,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780773328945000,1772848800845000,1772856000845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""WB"",""count"":7}"
00-09 mph,WB,27,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780773328945000,1772848800845000,1772856000845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""WB"",""count"":27}"
25-39 mph,EB,3,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780773328946000,1772848800845000,1772856000845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""EB"",""count"":3}"
25-39 mph,WB,2,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780773328946000,1772848800845000,1772856000845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""WB"",""count"":2}"
10-14 mph,EB,84,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780773328945000,1772848800845000,1772856000845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":84}"
20-24 mph,SB,5,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780773328945000,1772848800845000,1772856000845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":5}"
00-09 mph,SB,61,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780750258767000,1772668800845000,1772676000845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":61}"
00-09 mph,NB,82,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780750258767000,1772668800845000,1772676000845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":82}"
10-14 mph,SB,116,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780750258767000,1772668800845000,1772676000845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":116}"
15-19 mph,EB,8,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780750258767000,1772668800845000,1772676000845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":8}"
10-14 mph,EB,26,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780750258767000,1772668800845000,1772676000845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":26}"
10-14 mph,NB,71,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780750258767000,1772668800845000,1772676000845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":71}"
20-24 mph,SB,31,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780750258768000,1772668800845000,1772676000845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":31}"
25-39 mph,NB,117,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780750258768000,1772668800845000,1772676000845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":117}"
15-19 mph,SB,63,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780750258768000,1772668800845000,1772676000845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":63}"
25-39 mph,SB,177,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780750258768000,1772668800845000,1772676000845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":177}"
40+ mph,SB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780750258768000,1772668800845000,1772676000845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""SB"",""count"":1}"
40+ mph,NB,5,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780750258768000,1772668800845000,1772676000845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":5}"
20-24 mph,NB,48,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780750258768000,1772668800845000,1772676000845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":48}"
15-19 mph,NB,41,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780750258767000,1772668800845000,1772676000845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":41}"
00-09 mph,EB,33,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780750258767000,1772668800845000,1772676000845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":33}"
00-09 mph,NB,89,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780771858610000,1772841600845000,1772848800845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":89}"
10-14 mph,EB,26,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780771858610000,1772841600845000,1772848800845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":26}"
10-14 mph,SB,86,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780771858610000,1772841600845000,1772848800845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":86}"
10-14 mph,NB,61,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780771858610000,1772841600845000,1772848800845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":61}"
00-09 mph,EB,34,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780771858610000,1772841600845000,1772848800845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":34}"
15-19 mph,SB,58,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780771858610000,1772841600845000,1772848800845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":58}"
15-19 mph,NB,40,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780771858610000,1772841600845000,1772848800845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":40}"
15-19 mph,EB,6,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780771858610000,1772841600845000,1772848800845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":6}"
00-09 mph,SB,69,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780771858610000,1772841600845000,1772848800845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":69}"
20-24 mph,NB,25,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780771858610000,1772841600845000,1772848800845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":25}"
20-24 mph,SB,41,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780771858610000,1772841600845000,1772848800845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":41}"
40+ mph,NB,8,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780771858611000,1772841600845000,1772848800845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":8}"
25-39 mph,SB,117,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780771858610000,1772841600845000,1772848800845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":117}"
40+ mph,SB,4,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780771858611000,1772841600845000,1772848800845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""SB"",""count"":4}"
25-39 mph,NB,138,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780771858610000,1772841600845000,1772848800845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":138}"
00-09 mph,EB,67,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780724724570000,1772460000845000,1772467200845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":67}"
00-09 mph,WB,51,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780724724570000,1772460000845000,1772467200845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""WB"",""count"":51}"
00-09 mph,NB,27,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780724724570000,1772460000845000,1772467200845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":27}"
10-14 mph,EB,130,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780724724570000,1772460000845000,1772467200845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":130}"
00-09 mph,SB,53,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780724724570000,1772460000845000,1772467200845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":53}"
20-24 mph,EB,56,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780724724571000,1772460000845000,1772467200845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""EB"",""count"":56}"
25-39 mph,EB,12,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780724724571000,1772460000845000,1772467200845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""EB"",""count"":12}"
15-19 mph,WB,22,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780724724571000,1772460000845000,1772467200845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""WB"",""count"":22}"
20-24 mph,WB,20,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780724724571000,1772460000845000,1772467200845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""WB"",""count"":20}"
10-14 mph,NB,6,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780724724570000,1772460000845000,1772467200845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":6}"
25-39 mph,SB,1,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780724724571000,1772460000845000,1772467200845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":1}"
10-14 mph,WB,44,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780724724570000,1772460000845000,1772467200845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""WB"",""count"":44}"
25-39 mph,WB,11,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780724724571000,1772460000845000,1772467200845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""WB"",""count"":11}"
15-19 mph,EB,94,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780724724570000,1772460000845000,1772467200845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":94}"
20-24 mph,SB,9,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780724724571000,1772460000845000,1772467200845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":9}"
10-14 mph,SB,145,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780724724570000,1772460000845000,1772467200845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":145}"
15-19 mph,SB,56,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780724724570000,1772460000845000,1772467200845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":56}"
00-09 mph,NB,1,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780731934164000,1772517600845000,1772524800845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":1}"
00-09 mph,EB,7,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780731934164000,1772517600845000,1772524800845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":7}"
00-09 mph,SB,3,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780731934164000,1772517600845000,1772524800845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":3}"
10-14 mph,EB,1,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780731934164000,1772517600845000,1772524800845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":1}"
20-24 mph,EB,1,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780731934164000,1772517600845000,1772524800845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""EB"",""count"":1}"
25-39 mph,EB,1,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780731934164000,1772517600845000,1772524800845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""EB"",""count"":1}"
00-09 mph,SB,49,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780707057860000,1772323200845000,1772330400845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":49}"
00-09 mph,EB,31,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780707057860000,1772323200845000,1772330400845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":31}"
00-09 mph,NB,61,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780707057860000,1772323200845000,1772330400845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":61}"
10-14 mph,EB,27,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780707057860000,1772323200845000,1772330400845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":27}"
15-19 mph,EB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780707057861000,1772323200845000,1772330400845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":1}"
10-14 mph,SB,66,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780707057861000,1772323200845000,1772330400845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":66}"
15-19 mph,SB,27,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780707057861000,1772323200845000,1772330400845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":27}"
25-39 mph,NB,144,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780707057861000,1772323200845000,1772330400845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":144}"
25-39 mph,SB,140,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780707057861000,1772323200845000,1772330400845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":140}"
20-24 mph,NB,32,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780707057861000,1772323200845000,1772330400845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":32}"
40+ mph,NB,9,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780707057861000,1772323200845000,1772330400845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":9}"
15-19 mph,NB,45,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780707057861000,1772323200845000,1772330400845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":45}"
40+ mph,SB,3,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780707057861000,1772323200845000,1772330400845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""SB"",""count"":3}"
10-14 mph,NB,58,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780707057860000,1772323200845000,1772330400845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":58}"
20-24 mph,SB,28,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780707057861000,1772323200845000,1772330400845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":28}"
00-09 mph,SB,73,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780789532356000,1772978400845000,1772985600845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":73}"
10-14 mph,EB,190,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780789532357000,1772978400845000,1772985600845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":190}"
00-09 mph,EB,141,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780789532356000,1772978400845000,1772985600845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":141}"
00-09 mph,WB,86,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780789532356000,1772978400845000,1772985600845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""WB"",""count"":86}"
15-19 mph,EB,104,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780789532357000,1772978400845000,1772985600845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":104}"
10-14 mph,WB,83,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780789532357000,1772978400845000,1772985600845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""WB"",""count"":83}"
10-14 mph,NB,7,alexandria,park-west-dqcj5xvpn,alexandria.speed-distribution,1780789532357000,1772978400845000,1772985600845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":7}"
