count,date,time_interval,approach,class,city,intersection,table,publish_timestamp,data_provider,original_content,interval_start_timestamp,interval_end_timestamp
21,2026-03-05,07:15 AM - 07:29 AM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935108000,derq,,,
9,2026-03-05,07:30 AM - 07:44 AM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935108000,derq,,,
2,2026-03-05,07:30 AM - 07:44 AM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935108000,derq,,,
8,2026-03-05,07:45 AM - 07:59 AM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935108000,derq,,,
7,2026-03-05,07:15 AM - 07:29 AM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935108000,derq,,,
21,2026-03-05,07:30 AM - 07:44 AM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935108000,derq,,,
6,2026-03-05,08:45 AM - 08:59 AM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935109000,derq,,,
6,2026-03-05,09:00 AM - 09:14 AM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935109000,derq,,,
28,2026-03-05,09:00 AM - 09:14 AM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935109000,derq,,,
1,2026-03-05,08:45 AM - 08:59 AM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935109000,derq,,,
30,2026-03-05,08:45 AM - 08:59 AM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935109000,derq,,,
11,2026-03-05,08:45 AM - 08:59 AM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935109000,derq,,,
11,2026-03-05,08:30 AM - 08:44 AM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935109000,derq,,,
10,2026-03-05,08:00 AM - 08:14 AM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935109000,derq,,,
48,2026-03-05,08:00 AM - 08:14 AM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935109000,derq,,,
1,2026-03-05,08:00 AM - 08:14 AM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935109000,derq,,,
14,2026-03-05,08:15 AM - 08:29 AM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935109000,derq,,,
7,2026-03-05,08:00 AM - 08:14 AM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935109000,derq,,,
54,2026-03-05,08:15 AM - 08:29 AM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935109000,derq,,,
1,2026-03-05,08:15 AM - 08:29 AM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935109000,derq,,,
2,2026-03-05,07:45 AM - 07:59 AM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935109000,derq,,,
5,2026-03-05,08:15 AM - 08:29 AM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935109000,derq,,,
17,2026-03-05,08:30 AM - 08:44 AM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935109000,derq,,,
4,2026-03-05,09:00 AM - 09:14 AM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935109000,derq,,,
1,2026-03-05,08:30 AM - 08:44 AM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935109000,derq,,,
36,2026-03-05,08:30 AM - 08:44 AM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935109000,derq,,,
21,2026-03-05,09:15 AM - 09:29 AM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935110000,derq,,,
1,2026-03-05,09:15 AM - 09:29 AM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935110000,derq,,,
3,2026-03-05,09:15 AM - 09:29 AM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935110000,derq,,,
1,2026-03-05,09:00 AM - 09:14 AM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935110000,derq,,,
5,2026-03-05,09:15 AM - 09:29 AM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935110000,derq,,,
1,2026-03-05,09:15 AM - 09:29 AM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935110000,derq,,,
13,2026-03-05,09:30 AM - 09:44 AM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935110000,derq,,,
2,2026-03-05,09:30 AM - 09:44 AM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935110000,derq,,,
1,2026-03-05,09:30 AM - 09:44 AM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935110000,derq,,,
6,2026-03-05,09:45 AM - 09:59 AM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935110000,derq,,,
20,2026-03-05,09:45 AM - 09:59 AM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935110000,derq,,,
1,2026-03-05,09:45 AM - 09:59 AM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935110000,derq,,,
6,2026-03-05,09:45 AM - 09:59 AM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935110000,derq,,,
1,2026-03-05,09:45 AM - 09:59 AM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935110000,derq,,,
1,2026-03-05,10:00 AM - 10:14 AM,SB,mobility_aid,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935110000,derq,,,
1,2026-03-05,10:00 AM - 10:14 AM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935110000,derq,,,
6,2026-03-05,10:00 AM - 10:14 AM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935110000,derq,,,
2,2026-03-05,10:00 AM - 10:14 AM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935110000,derq,,,
2,2026-03-05,10:15 AM - 10:29 AM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935110000,derq,,,
1,2026-03-05,11:00 AM - 11:14 AM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935111000,derq,,,
8,2026-03-05,11:00 AM - 11:14 AM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935111000,derq,,,
4,2026-03-05,11:00 AM - 11:14 AM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935111000,derq,,,
3,2026-03-05,10:45 AM - 10:59 AM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935111000,derq,,,
16,2026-03-05,11:30 AM - 11:44 AM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935111000,derq,,,
1,2026-03-05,10:45 AM - 10:59 AM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935111000,derq,,,
3,2026-03-05,11:30 AM - 11:44 AM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935111000,derq,,,
2,2026-03-05,11:15 AM - 11:29 AM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935111000,derq,,,
1,2026-03-05,11:15 AM - 11:29 AM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935111000,derq,,,
14,2026-03-05,11:15 AM - 11:29 AM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935111000,derq,,,
6,2026-03-05,10:45 AM - 10:59 AM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935111000,derq,,,
6,2026-03-05,10:30 AM - 10:44 AM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935111000,derq,,,
9,2026-03-05,10:30 AM - 10:44 AM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935111000,derq,,,
8,2026-03-05,10:45 AM - 10:59 AM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935111000,derq,,,
2,2026-03-05,10:15 AM - 10:29 AM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935111000,derq,,,
7,2026-03-05,10:15 AM - 10:29 AM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935111000,derq,,,
5,2026-03-05,10:30 AM - 10:44 AM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935111000,derq,,,
2,2026-03-05,11:30 AM - 11:44 AM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935111000,derq,,,
4,2026-03-05,11:15 AM - 11:29 AM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935111000,derq,,,
1,2026-03-05,11:00 AM - 11:14 AM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935111000,derq,,,
2,2026-03-05,12:00 PM - 12:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935112000,derq,,,
1,2026-03-05,11:45 AM - 11:59 AM,SB,mobility_aid,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935112000,derq,,,
4,2026-03-05,12:15 PM - 12:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935112000,derq,,,
10,2026-03-05,12:30 PM - 12:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935112000,derq,,,
2,2026-03-05,12:30 PM - 12:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935112000,derq,,,
5,2026-03-05,11:45 AM - 11:59 AM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935112000,derq,,,
7,2026-03-05,11:45 AM - 11:59 AM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935112000,derq,,,
1,2026-03-05,11:45 AM - 11:59 AM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935112000,derq,,,
4,2026-03-05,12:00 PM - 12:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935112000,derq,,,
8,2026-03-05,12:45 PM - 12:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935112000,derq,,,
3,2026-03-05,01:00 PM - 01:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935112000,derq,,,
6,2026-03-05,12:45 PM - 12:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935112000,derq,,,
5,2026-03-05,12:45 PM - 12:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935112000,derq,,,
3,2026-03-05,12:30 PM - 12:44 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935112000,derq,,,
1,2026-03-05,12:30 PM - 12:44 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935112000,derq,,,
3,2026-03-05,12:15 PM - 12:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935112000,derq,,,
4,2026-03-05,12:15 PM - 12:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935112000,derq,,,
1,2026-03-05,11:45 AM - 11:59 AM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935112000,derq,,,
10,2026-03-05,12:00 PM - 12:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935112000,derq,,,
1,2026-03-05,01:30 PM - 01:44 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935113000,derq,,,
1,2026-03-05,01:30 PM - 01:44 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935113000,derq,,,
9,2026-03-05,01:45 PM - 01:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935113000,derq,,,
5,2026-03-05,01:30 PM - 01:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935113000,derq,,,
1,2026-03-05,01:30 PM - 01:44 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935113000,derq,,,
3,2026-03-05,01:30 PM - 01:44 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935113000,derq,,,
4,2026-03-05,01:30 PM - 01:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935113000,derq,,,
2,2026-03-05,01:15 PM - 01:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935113000,derq,,,
9,2026-03-05,01:15 PM - 01:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935113000,derq,,,
1,2026-03-05,01:00 PM - 01:14 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935113000,derq,,,
1,2026-03-05,01:45 PM - 01:59 PM,NB,mobility_aid,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935113000,derq,,,
3,2026-03-05,02:00 PM - 02:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935113000,derq,,,
3,2026-03-05,01:45 PM - 01:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935113000,derq,,,
1,2026-03-05,02:00 PM - 02:14 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935113000,derq,,,
8,2026-03-05,02:00 PM - 02:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935113000,derq,,,
4,2026-03-05,02:00 PM - 02:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935113000,derq,,,
1,2026-03-05,02:00 PM - 02:14 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935113000,derq,,,
3,2026-03-05,01:00 PM - 01:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935113000,derq,,,
13,2026-03-05,01:00 PM - 01:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935113000,derq,,,
4,2026-03-05,01:45 PM - 01:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935113000,derq,,,
2,2026-03-05,01:00 PM - 01:14 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935113000,derq,,,
1,2026-03-05,03:00 PM - 03:14 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935114000,derq,,,
3,2026-03-05,02:45 PM - 02:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935114000,derq,,,
1,2026-03-05,03:00 PM - 03:14 PM,EB,mobility_aid,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935114000,derq,,,
13,2026-03-05,02:30 PM - 02:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935114000,derq,,,
18,2026-03-05,02:45 PM - 02:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935114000,derq,,,
3,2026-03-05,02:45 PM - 02:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935114000,derq,,,
17,2026-03-05,03:30 PM - 03:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935114000,derq,,,
3,2026-03-05,02:30 PM - 02:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935114000,derq,,,
3,2026-03-05,03:15 PM - 03:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935114000,derq,,,
1,2026-03-05,03:00 PM - 03:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935114000,derq,,,
10,2026-03-05,03:15 PM - 03:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935114000,derq,,,
22,2026-03-05,03:30 PM - 03:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935114000,derq,,,
3,2026-03-05,03:15 PM - 03:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935114000,derq,,,
6,2026-03-05,02:15 PM - 02:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935114000,derq,,,
13,2026-03-05,03:00 PM - 03:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935114000,derq,,,
7,2026-03-05,03:30 PM - 03:44 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935114000,derq,,,
2,2026-03-05,02:30 PM - 02:44 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935114000,derq,,,
5,2026-03-05,02:15 PM - 02:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935114000,derq,,,
1,2026-03-05,02:15 PM - 02:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935114000,derq,,,
6,2026-03-05,03:00 PM - 03:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935114000,derq,,,
23,2026-03-05,04:00 PM - 04:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935115000,derq,,,
1,2026-03-05,03:45 PM - 03:59 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935115000,derq,,,
1,2026-03-05,04:00 PM - 04:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935115000,derq,,,
22,2026-03-05,03:45 PM - 03:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935115000,derq,,,
12,2026-03-05,04:15 PM - 04:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935115000,derq,,,
1,2026-03-05,04:00 PM - 04:14 PM,NB,mobility_aid,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935115000,derq,,,
1,2026-03-05,03:45 PM - 03:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935115000,derq,,,
6,2026-03-05,04:00 PM - 04:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935115000,derq,,,
14,2026-03-05,04:30 PM - 04:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935115000,derq,,,
2,2026-03-05,04:15 PM - 04:29 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935115000,derq,,,
39,2026-03-05,04:30 PM - 04:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935115000,derq,,,
1,2026-03-05,04:15 PM - 04:29 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935115000,derq,,,
3,2026-03-05,03:45 PM - 03:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935115000,derq,,,
3,2026-03-05,04:15 PM - 04:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935115000,derq,,,
1,2026-03-05,04:30 PM - 04:44 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935115000,derq,,,
22,2026-03-05,04:15 PM - 04:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935115000,derq,,,
1,2026-03-05,04:00 PM - 04:14 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935115000,derq,,,
6,2026-03-05,05:00 PM - 05:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935116000,derq,,,
11,2026-03-05,04:45 PM - 04:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935116000,derq,,,
1,2026-03-05,04:45 PM - 04:59 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935116000,derq,,,
6,2026-03-05,05:15 PM - 05:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935116000,derq,,,
3,2026-03-05,05:15 PM - 05:29 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935116000,derq,,,
1,2026-03-05,05:15 PM - 05:29 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935116000,derq,,,
25,2026-03-05,05:15 PM - 05:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935116000,derq,,,
2,2026-03-05,05:00 PM - 05:14 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935116000,derq,,,
1,2026-03-05,05:00 PM - 05:14 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935116000,derq,,,
2,2026-03-05,05:00 PM - 05:14 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935116000,derq,,,
1,2026-03-05,04:45 PM - 04:59 PM,WB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935116000,derq,,,
48,2026-03-05,04:45 PM - 04:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935116000,derq,,,
5,2026-03-05,04:30 PM - 04:44 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935116000,derq,,,
20,2026-03-05,05:15 PM - 05:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935116000,derq,,,
6,2026-03-05,05:00 PM - 05:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935116000,derq,,,
34,2026-03-05,05:00 PM - 05:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935116000,derq,,,
5,2026-03-05,04:45 PM - 04:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935116000,derq,,,
1,2026-03-05,04:45 PM - 04:59 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935116000,derq,,,
3,2026-03-05,05:00 PM - 05:14 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935116000,derq,,,
2,2026-03-05,04:30 PM - 04:44 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935116000,derq,,,
1,2026-03-05,05:45 PM - 05:59 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935117000,derq,,,
6,2026-03-05,05:45 PM - 05:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935117000,derq,,,
16,2026-03-05,06:15 PM - 06:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935117000,derq,,,
25,2026-03-05,06:00 PM - 06:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935117000,derq,,,
17,2026-03-05,06:15 PM - 06:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935117000,derq,,,
5,2026-03-05,06:00 PM - 06:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935117000,derq,,,
46,2026-03-05,05:30 PM - 05:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935117000,derq,,,
14,2026-03-05,05:45 PM - 05:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935117000,derq,,,
36,2026-03-05,05:45 PM - 05:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935117000,derq,,,
2,2026-03-05,05:45 PM - 05:59 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1773748935117000,derq,,,
